,Game_id,Event_Num,Event_Msg_Type,Period,WC_Time,PC_Time,Action_Type,Option1,Option2,Option3,Team_id,Person1,Person2,Team_id_type,Event_Msg_Type_Description,Action_Type_Description,Team_id_check,Team_id_check2
6022,a442eeb8e92d2941addba3996bd7d0a0,312,1,3,648104,5760,79,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Pullup Jump shot,e1f2c56e5df4f2e975a969f329a7068c,
6023,a442eeb8e92d2941addba3996bd7d0a0,320,1,3,648864,5330,81,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c17f6e6b83ccc768962046f1af1372a5,c6e0c30c8c02b0706682ec89eb6fc565,3,Made Shot,Pullup Bank shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6024,a442eeb8e92d2941addba3996bd7d0a0,325,1,3,649423,4940,58,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c6e0c30c8c02b0706682ec89eb6fc565,0a4bdcb73ac21ffeb164386d44212f45,3,Made Shot,Turnaround Hook Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6025,a442eeb8e92d2941addba3996bd7d0a0,328,8,3,650742,4930,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,4341f809d409ac17565852620cf80cbd,e2e8d3e46399c9cfcdd591a26e81cf5f,2,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6026,a442eeb8e92d2941addba3996bd7d0a0,330,1,3,651131,4740,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,e2e8d3e46399c9cfcdd591a26e81cf5f,57ed4bb35e7cef3fc5f579bd119ceeca,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6027,a442eeb8e92d2941addba3996bd7d0a0,337,1,3,651703,4170,72,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,008c7fb331f92d216799d21a9104231a,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Putback Layup Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6028,a442eeb8e92d2941addba3996bd7d0a0,338,1,3,651898,3980,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,b90945b4a95bfc10ffc239ec4eac211d,9d54ec2880190738ff0b490850aa21ef,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6029,a442eeb8e92d2941addba3996bd7d0a0,339,6,3,652169,3760,1,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,9d54ec2880190738ff0b490850aa21ef,008c7fb331f92d216799d21a9104231a,3,Foul,Personal,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6030,a442eeb8e92d2941addba3996bd7d0a0,343,1,3,652557,3560,98,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,008c7fb331f92d216799d21a9104231a,0a4bdcb73ac21ffeb164386d44212f45,3,Made Shot,Cutting Layup Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6031,a442eeb8e92d2941addba3996bd7d0a0,344,6,3,652798,3360,29,0,0,2,e1f2c56e5df4f2e975a969f329a7068c,008c7fb331f92d216799d21a9104231a,9d54ec2880190738ff0b490850aa21ef,2,Foul,Shooting Block,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e1f2c56e5df4f2e975a969f329a7068c
6032,a442eeb8e92d2941addba3996bd7d0a0,345,3,3,652960,3360,11,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 2,e1f2c56e5df4f2e975a969f329a7068c,
6033,a442eeb8e92d2941addba3996bd7d0a0,347,8,3,653073,3360,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,b90945b4a95bfc10ffc239ec4eac211d,c6199433c79a95a34133f86971a148b1,2,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,
6034,a442eeb8e92d2941addba3996bd7d0a0,348,8,3,653111,3360,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,c17f6e6b83ccc768962046f1af1372a5,479986fc12b02040302f3d2b2a903e53,2,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6035,a442eeb8e92d2941addba3996bd7d0a0,349,3,3,653189,3360,12,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 2 of 2,e1f2c56e5df4f2e975a969f329a7068c,
6036,a442eeb8e92d2941addba3996bd7d0a0,355,1,3,653709,3040,79,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,07695ef9feebc6ba02831f0f3c22662a,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Pullup Jump shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6037,a442eeb8e92d2941addba3996bd7d0a0,356,1,3,653938,2810,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,e2e8d3e46399c9cfcdd591a26e81cf5f,57ed4bb35e7cef3fc5f579bd119ceeca,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6038,a442eeb8e92d2941addba3996bd7d0a0,359,6,3,654343,2450,1,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,479986fc12b02040302f3d2b2a903e53,57ed4bb35e7cef3fc5f579bd119ceeca,2,Foul,Personal,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e1f2c56e5df4f2e975a969f329a7068c
6039,a442eeb8e92d2941addba3996bd7d0a0,360,8,3,654444,2450,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,70f7e0aad42e27aacb7490d349a4b233,2,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6040,a442eeb8e92d2941addba3996bd7d0a0,361,8,3,654566,2450,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,c6e0c30c8c02b0706682ec89eb6fc565,0a7bab1764e8696f355e018c6fd0e8b7,2,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6041,a442eeb8e92d2941addba3996bd7d0a0,362,6,3,654852,2360,2,0,0,2,e1f2c56e5df4f2e975a969f329a7068c,0a4bdcb73ac21ffeb164386d44212f45,57ed4bb35e7cef3fc5f579bd119ceeca,2,Foul,Shooting,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e1f2c56e5df4f2e975a969f329a7068c
6042,a442eeb8e92d2941addba3996bd7d0a0,363,3,3,654998,2360,11,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 2,e1f2c56e5df4f2e975a969f329a7068c,
6043,a442eeb8e92d2941addba3996bd7d0a0,365,3,3,655130,2360,12,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 2 of 2,e1f2c56e5df4f2e975a969f329a7068c,
6044,a442eeb8e92d2941addba3996bd7d0a0,370,6,3,655633,2010,1,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,70f7e0aad42e27aacb7490d349a4b233,0a7bab1764e8696f355e018c6fd0e8b7,3,Foul,Personal,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6045,a442eeb8e92d2941addba3996bd7d0a0,372,1,3,655926,1880,97,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,008c7fb331f92d216799d21a9104231a,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Tip Layup Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6046,a442eeb8e92d2941addba3996bd7d0a0,374,1,3,656076,1730,79,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,70f7e0aad42e27aacb7490d349a4b233,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Pullup Jump shot,e1f2c56e5df4f2e975a969f329a7068c,
6047,a442eeb8e92d2941addba3996bd7d0a0,381,1,3,658031,1280,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,e2e8d3e46399c9cfcdd591a26e81cf5f,57ed4bb35e7cef3fc5f579bd119ceeca,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6048,a442eeb8e92d2941addba3996bd7d0a0,382,1,3,658287,1020,101,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,0a4bdcb73ac21ffeb164386d44212f45,479986fc12b02040302f3d2b2a903e53,3,Made Shot,Driving Floating Jump Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6049,a442eeb8e92d2941addba3996bd7d0a0,383,1,3,658549,760,1,2,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,70f7e0aad42e27aacb7490d349a4b233,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6050,a442eeb8e92d2941addba3996bd7d0a0,384,1,3,658688,620,1,3,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,0a7bab1764e8696f355e018c6fd0e8b7,07695ef9feebc6ba02831f0f3c22662a,3,Made Shot,Jump Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6051,a442eeb8e92d2941addba3996bd7d0a0,397,6,3,659499,43,28,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,70f7e0aad42e27aacb7490d349a4b233,07695ef9feebc6ba02831f0f3c22662a,3,Foul,Personal Take,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6052,a442eeb8e92d2941addba3996bd7d0a0,398,8,3,659593,43,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,57ed4bb35e7cef3fc5f579bd119ceeca,4341f809d409ac17565852620cf80cbd,3,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6053,a442eeb8e92d2941addba3996bd7d0a0,402,13,3,659839,0,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,3,End Period,,,
6054,a442eeb8e92d2941addba3996bd7d0a0,404,12,4,661496,7200,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,3,Start Period,,,
6055,a442eeb8e92d2941addba3996bd7d0a0,407,1,4,661811,6880,100,2,0,0,e1f2c56e5df4f2e975a969f329a7068c,cbc1063c3b1731493f5de7dcd822a193,e2e8d3e46399c9cfcdd591a26e81cf5f,2,Made Shot,Running Alley Oop Layup Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6056,a442eeb8e92d2941addba3996bd7d0a0,408,6,4,661929,6790,1,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e2e8d3e46399c9cfcdd591a26e81cf5f,0a7bab1764e8696f355e018c6fd0e8b7,3,Foul,Personal,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6057,a442eeb8e92d2941addba3996bd7d0a0,409,6,4,662211,6730,1,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e2e8d3e46399c9cfcdd591a26e81cf5f,008c7fb331f92d216799d21a9104231a,3,Foul,Personal,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6058,a442eeb8e92d2941addba3996bd7d0a0,412,1,4,662640,6420,101,2,0,0,e1f2c56e5df4f2e975a969f329a7068c,70f7e0aad42e27aacb7490d349a4b233,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Driving Floating Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,
6059,a442eeb8e92d2941addba3996bd7d0a0,415,8,4,662880,6240,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,e2e8d3e46399c9cfcdd591a26e81cf5f,9d54ec2880190738ff0b490850aa21ef,2,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6060,a442eeb8e92d2941addba3996bd7d0a0,416,6,4,663190,6070,2,0,0,2,e1f2c56e5df4f2e975a969f329a7068c,0a4bdcb73ac21ffeb164386d44212f45,cbc1063c3b1731493f5de7dcd822a193,2,Foul,Shooting,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e1f2c56e5df4f2e975a969f329a7068c
6061,a442eeb8e92d2941addba3996bd7d0a0,417,3,4,663419,6070,11,2,0,0,e1f2c56e5df4f2e975a969f329a7068c,cbc1063c3b1731493f5de7dcd822a193,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 2,e1f2c56e5df4f2e975a969f329a7068c,
6062,a442eeb8e92d2941addba3996bd7d0a0,419,8,4,663526,6070,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,008c7fb331f92d216799d21a9104231a,c6e0c30c8c02b0706682ec89eb6fc565,2,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6063,a442eeb8e92d2941addba3996bd7d0a0,420,8,4,663576,6070,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,0a4bdcb73ac21ffeb164386d44212f45,7d2101502c53723c2aaf2a8e5f150d97,2,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6064,a442eeb8e92d2941addba3996bd7d0a0,421,3,4,663657,6070,12,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,cbc1063c3b1731493f5de7dcd822a193,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 2 of 2,e1f2c56e5df4f2e975a969f329a7068c,
6065,a442eeb8e92d2941addba3996bd7d0a0,438,6,4,666696,5080,3,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,7d2101502c53723c2aaf2a8e5f150d97,b90945b4a95bfc10ffc239ec4eac211d,2,Foul,Loose Ball,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6066,a442eeb8e92d2941addba3996bd7d0a0,439,1,4,666969,4940,47,2,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Turnaround Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,
6067,a442eeb8e92d2941addba3996bd7d0a0,440,6,4,666970,4940,2,0,0,1,e1f2c56e5df4f2e975a969f329a7068c,3db8556c1f1efeb42aa762e45e2b25d4,9d54ec2880190738ff0b490850aa21ef,2,Foul,Shooting,01be0ad4af7aeb1f6d2cc2b6b6d6d811,e1f2c56e5df4f2e975a969f329a7068c
6068,a442eeb8e92d2941addba3996bd7d0a0,441,3,4,667178,4940,10,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 1,e1f2c56e5df4f2e975a969f329a7068c,
6069,a442eeb8e92d2941addba3996bd7d0a0,442,8,4,667152,4940,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,3db8556c1f1efeb42aa762e45e2b25d4,07695ef9feebc6ba02831f0f3c22662a,2,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6070,a442eeb8e92d2941addba3996bd7d0a0,445,1,4,667444,4780,42,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,7d2101502c53723c2aaf2a8e5f150d97,c6e0c30c8c02b0706682ec89eb6fc565,3,Made Shot,Driving Layup Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6071,a442eeb8e92d2941addba3996bd7d0a0,446,6,4,667684,4610,4,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,cbc1063c3b1731493f5de7dcd822a193,479986fc12b02040302f3d2b2a903e53,2,Foul,Offensive,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6072,a442eeb8e92d2941addba3996bd7d0a0,449,8,4,668093,4450,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,0a7bab1764e8696f355e018c6fd0e8b7,0a4bdcb73ac21ffeb164386d44212f45,2,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6073,a442eeb8e92d2941addba3996bd7d0a0,450,1,4,668376,4260,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,70f7e0aad42e27aacb7490d349a4b233,9d54ec2880190738ff0b490850aa21ef,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6074,a442eeb8e92d2941addba3996bd7d0a0,453,8,4,669832,4250,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,b90945b4a95bfc10ffc239ec4eac211d,c6a9f7baaf3b88105816cf658c0cf7e8,3,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6075,a442eeb8e92d2941addba3996bd7d0a0,454,8,4,669832,4250,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,9d54ec2880190738ff0b490850aa21ef,c6199433c79a95a34133f86971a148b1,3,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,
6076,a442eeb8e92d2941addba3996bd7d0a0,455,8,4,669832,4250,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,cbc1063c3b1731493f5de7dcd822a193,57ed4bb35e7cef3fc5f579bd119ceeca,3,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6077,a442eeb8e92d2941addba3996bd7d0a0,456,8,4,669906,4230,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,479986fc12b02040302f3d2b2a903e53,c17f6e6b83ccc768962046f1af1372a5,3,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6078,a442eeb8e92d2941addba3996bd7d0a0,457,8,4,669906,4230,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,7d2101502c53723c2aaf2a8e5f150d97,008c7fb331f92d216799d21a9104231a,3,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6079,a442eeb8e92d2941addba3996bd7d0a0,462,1,4,670421,3780,106,2,1,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c6e0c30c8c02b0706682ec89eb6fc565,07695ef9feebc6ba02831f0f3c22662a,3,Made Shot,Running Alley Oop Dunk Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6080,a442eeb8e92d2941addba3996bd7d0a0,463,6,4,670543,3770,13,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,c6e0c30c8c02b0706682ec89eb6fc565,6bcf6c1f8c373d25fca1579bc4464a91,2,Foul,Hanging Technical,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6081,a442eeb8e92d2941addba3996bd7d0a0,464,3,4,670697,3770,16,1,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw Technical,e1f2c56e5df4f2e975a969f329a7068c,
6082,a442eeb8e92d2941addba3996bd7d0a0,467,1,4,671201,3550,80,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,c6a9f7baaf3b88105816cf658c0cf7e8,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Step Back Jump shot,e1f2c56e5df4f2e975a969f329a7068c,
6083,a442eeb8e92d2941addba3996bd7d0a0,468,1,4,671428,3320,1,3,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c6e0c30c8c02b0706682ec89eb6fc565,008c7fb331f92d216799d21a9104231a,3,Made Shot,Jump Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6084,a442eeb8e92d2941addba3996bd7d0a0,469,1,4,671621,3130,101,2,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,70f7e0aad42e27aacb7490d349a4b233,2,Made Shot,Driving Floating Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6085,a442eeb8e92d2941addba3996bd7d0a0,473,1,4,672016,2770,82,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c17f6e6b83ccc768962046f1af1372a5,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Driving Bank shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6086,a442eeb8e92d2941addba3996bd7d0a0,474,6,4,672017,2770,2,0,0,1,01be0ad4af7aeb1f6d2cc2b6b6d6d811,57ed4bb35e7cef3fc5f579bd119ceeca,c17f6e6b83ccc768962046f1af1372a5,3,Foul,Shooting,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6087,a442eeb8e92d2941addba3996bd7d0a0,475,8,4,672221,2770,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,70f7e0aad42e27aacb7490d349a4b233,9d54ec2880190738ff0b490850aa21ef,3,Substitution,,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6088,a442eeb8e92d2941addba3996bd7d0a0,476,3,4,672262,2770,10,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c17f6e6b83ccc768962046f1af1372a5,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 1 of 1,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6089,a442eeb8e92d2941addba3996bd7d0a0,482,1,4,672926,2330,79,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,9d54ec2880190738ff0b490850aa21ef,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Pullup Jump shot,e1f2c56e5df4f2e975a969f329a7068c,
6090,a442eeb8e92d2941addba3996bd7d0a0,485,8,4,674307,2320,0,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c6199433c79a95a34133f86971a148b1,2f1121d01dbff3e3dd6f17841dd34120,3,Substitution,,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6091,a442eeb8e92d2941addba3996bd7d0a0,491,6,4,674976,1920,1,0,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,57ed4bb35e7cef3fc5f579bd119ceeca,c17f6e6b83ccc768962046f1af1372a5,3,Foul,Personal,e1f2c56e5df4f2e975a969f329a7068c,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6092,a442eeb8e92d2941addba3996bd7d0a0,492,1,4,675190,1860,42,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,07695ef9feebc6ba02831f0f3c22662a,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Driving Layup Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6093,a442eeb8e92d2941addba3996bd7d0a0,493,6,4,675191,1860,29,1,0,1,01be0ad4af7aeb1f6d2cc2b6b6d6d811,2f1121d01dbff3e3dd6f17841dd34120,07695ef9feebc6ba02831f0f3c22662a,3,Foul,Shooting Block,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6094,a442eeb8e92d2941addba3996bd7d0a0,494,3,4,675351,1860,10,1,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,07695ef9feebc6ba02831f0f3c22662a,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 1 of 1,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6095,a442eeb8e92d2941addba3996bd7d0a0,497,1,4,675579,1710,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,4341f809d409ac17565852620cf80cbd,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6096,a442eeb8e92d2941addba3996bd7d0a0,498,1,4,675701,1580,103,2,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,07695ef9feebc6ba02831f0f3c22662a,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Running Pull-Up Jump Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,
6097,a442eeb8e92d2941addba3996bd7d0a0,501,1,4,675940,1350,1,3,0,0,01be0ad4af7aeb1f6d2cc2b6b6d6d811,c6e0c30c8c02b0706682ec89eb6fc565,07695ef9feebc6ba02831f0f3c22662a,3,Made Shot,Jump Shot,01be0ad4af7aeb1f6d2cc2b6b6d6d811,01be0ad4af7aeb1f6d2cc2b6b6d6d811
6098,a442eeb8e92d2941addba3996bd7d0a0,516,1,4,677276,243,1,3,0,0,e1f2c56e5df4f2e975a969f329a7068c,57ed4bb35e7cef3fc5f579bd119ceeca,c6a9f7baaf3b88105816cf658c0cf7e8,2,Made Shot,Jump Shot,e1f2c56e5df4f2e975a969f329a7068c,e1f2c56e5df4f2e975a969f329a7068c
6099,a442eeb8e92d2941addba3996bd7d0a0,523,13,4,678718,0,0,0,0,0,e1f2c56e5df4f2e975a969f329a7068c,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,2,End Period,,,
6100,a55fe197c4ae19094a2303a950c7e70c,0,12,1,636282,7200,0,0,0,0,1473d70e5646a26de3c52aa1abd85b1f,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,0,Start Period,,,
6101,a55fe197c4ae19094a2303a950c7e70c,6,1,1,636852,6720,1,2,0,0,b5464c11e1a8a18452a7d2988badfe0c,472dc36ed0d28b2fd318d15bbd292320,7367a4fcf2f4af747576b5dcb9ffdd77,2,Made Shot,Jump Shot,b5464c11e1a8a18452a7d2988badfe0c,b5464c11e1a8a18452a7d2988badfe0c
6102,a55fe197c4ae19094a2303a950c7e70c,17,1,1,637922,5650,1,2,0,0,b5464c11e1a8a18452a7d2988badfe0c,7367a4fcf2f4af747576b5dcb9ffdd77,472dc36ed0d28b2fd318d15bbd292320,2,Made Shot,Jump Shot,b5464c11e1a8a18452a7d2988badfe0c,b5464c11e1a8a18452a7d2988badfe0c
